name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"London,UK",2011-09-28,25.8,13.6,19.1,25.8,13.6,19.1,14.7,78.7,0.001,100,4.17,rain,0,0,,16.4,126.8,1026.5,7.1,19.1,176.1,15.1,6,,2011-09-28T06:55:29,2011-09-28T18:46:08,0.03,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-09-29,27.8,14.5,20.2,27.7,14.5,20.2,14.7,74.5,0.298,100,4.17,rain,0,0,,14.6,133.3,1023.6,0.3,18,175.1,15,6,,2011-09-29T06:57:06,2011-09-29T18:43:50,0.07,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-09-30,28.1,14.1,19.8,27.8,14.1,19.7,14.2,74.6,0,0,0,,0,0,,15.4,153.7,1022.7,2.8,18.4,171.2,14.8,6,,2011-09-30T06:58:44,2011-09-30T18:41:33,0.1,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,remote,03772099999,03770099999"
"London,UK",2011-10-01,28.3,14,20,27.9,14,19.9,14.1,73.6,0,0,0,,0,0,,12.6,166.6,1024.6,50.4,22.3,167.5,14.6,6,,2011-10-01T07:00:22,2011-10-01T18:39:16,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-02,27.8,13.1,19.7,27.3,13.1,19.7,12.5,67.8,0,0,0,,0,0,,20.1,220,1024.1,30.4,23.6,165.8,14.4,6,,2011-10-02T07:02:00,2011-10-02T18:37:00,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-03,26.3,15.6,20,26.3,15.6,20,12.5,64.3,0,0,0,,0,0,,25.6,213.6,1019.4,44.3,18.7,151.5,13,5,,2011-10-03T07:03:38,2011-10-03T18:34:44,0.2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-04,18.8,16,17.2,18.8,16,17.2,13.8,80.1,0,0,0,,0,0,,25.4,242.9,1020.3,65.4,31.8,117.6,10,4,,2011-10-04T07:05:17,2011-10-04T18:32:28,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-05,19.3,15.8,17.5,19.3,15.8,17.5,14,80.3,0.001,100,4.17,rain,0,0,57.6,33,227.9,1017.2,70.6,35.4,137,12,5,,2011-10-05T07:06:56,2011-10-05T18:30:12,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-06,17.3,11.3,13.9,17.3,11.3,13.9,7.8,68,0.022,100,12.5,rain,0,0,76,34.4,256.5,1010.2,46.9,34.3,125.8,11.1,5,,2011-10-06T07:08:35,2011-10-06T18:27:58,0.31,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-07,16.8,9.6,12.3,16.8,7,11.9,7.1,71.1,0.299,100,4.17,rain,0,0,,27,287.7,1017.6,47.1,41.6,102.7,8.9,4,,2011-10-07T07:10:15,2011-10-07T18:25:43,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,remote,03772099999,03770099999"
"London,UK",2011-10-08,15.3,9.8,12.5,15.3,7.8,12.4,8.5,76.9,0,0,0,,0,0,,19.7,280.2,1022,73.4,42.6,96.7,8.2,5,,2011-10-08T07:11:54,2011-10-08T18:23:29,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-09,20.6,14.3,17.1,20.6,14.3,17.1,14.5,84.9,0.007,100,8.33,rain,0,0,50,29.4,255,1018.6,64.6,32.1,113.5,9.7,4,,2011-10-09T07:13:34,2011-10-09T18:21:16,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-10,20,16.1,17.6,20,16.1,17.6,13.3,76,0,0,0,,0,0,66.6,36.8,251.5,1018,80.4,37.5,134.7,11.5,5,,2011-10-10T07:15:15,2011-10-10T18:19:03,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-11,18.6,15.6,17,18.6,15.6,17,13.2,78.2,0,0,0,,0,0,50,31.9,249.1,1019.2,83.2,41.2,117.3,10.1,4,,2011-10-11T07:16:55,2011-10-11T18:16:51,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-12,19.3,14.8,16.6,19.3,14.8,16.6,13.2,80.7,0.795,100,8.33,rain,0,0,,19.7,258,1020.9,66.2,37.3,103.3,8.9,5,,2011-10-12T07:18:36,2011-10-12T18:14:40,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-13,16.5,12.6,15.2,16.5,12.6,15.2,12.2,82.7,0,0,0,,0,0,,13.6,64.1,1028.2,56.5,17.6,101.5,8.7,5,,2011-10-13T07:20:17,2011-10-13T18:12:29,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-14,16.3,10.1,12.9,16.3,10.1,12.9,6.2,65.1,0,0,0,,0,0,,21.5,99.1,1030.5,30,30.9,142.7,12.5,5,,2011-10-14T07:21:59,2011-10-14T18:10:19,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-15,17.3,7,11.6,17.3,7,11.5,6.4,72.7,0,0,0,,0,0,,11.3,129.7,1025.5,0.4,27,142.3,12.3,5,,2011-10-15T07:23:41,2011-10-15T18:08:10,0.61,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-16,16.8,4.8,10.2,16.8,4.8,10.2,8.4,89.6,0,0,0,,0,0,,10,248.6,1023.2,37.5,13.7,102.9,8.8,5,,2011-10-16T07:25:23,2011-10-16T18:06:01,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-17,16.8,7.8,12.7,16.8,6.6,12.4,9.4,81.6,0.002,100,4.17,rain,0,0,57.6,32.3,219.4,1017.7,61.2,28.8,103,8.8,4,,2011-10-17T07:27:05,2011-10-17T18:03:54,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-18,14.8,7.8,10.8,14.8,5.6,9.8,5,69.7,3.007,100,8.33,rain,0,0,55.4,33.6,253,1010.4,53.9,35.5,100.8,8.7,4,,2011-10-18T07:28:48,2011-10-18T18:01:47,0.72,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-19,13.3,5.5,8.2,13.3,3.1,6.4,4,76.6,0.002,100,4.17,rain,0,0,,20.3,277,1018,21.1,37.6,110,9.4,4,,2011-10-19T07:30:31,2011-10-19T17:59:41,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-20,12.1,3.3,7.3,12.1,1.4,6.2,3,75.8,0.299,100,4.17,rain,0,0,,14.2,273.9,1027.2,57.9,36,114.3,9.8,4,,2011-10-20T07:32:14,2011-10-20T17:57:36,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-21,15.3,4.6,10.3,15.3,3.8,9.9,5.7,74.3,0.001,100,4.17,rain,0,0,,17.5,202.5,1024.4,78,31.2,76.3,6.6,4,,2011-10-21T07:33:58,2011-10-21T17:55:33,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-22,13.8,6.6,10.5,13.8,4.7,9.9,5.4,71.7,0,0,0,,0,0,,21,157,1015.4,45,28.1,122.3,10.6,5,,2011-10-22T07:35:42,2011-10-22T17:53:30,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-23,19.1,10,14.3,19.1,10,14.3,9.8,75.9,0,0,0,,0,0,,25.4,144.2,1006.8,58.7,23.1,109.1,9.6,4,,2011-10-23T07:37:26,2011-10-23T17:51:28,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-24,17.2,11.6,14.1,17.2,11.6,14.1,9.6,74.9,0,0,0,,0,0,,25.4,122.7,996.3,74.3,25.5,93.3,8,4,,2011-10-24T07:39:11,2011-10-24T17:49:28,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-25,17.5,10.3,13.4,17.5,10.3,13.4,10.4,83.4,7.071,100,8.33,rain,0,0,,18.7,166.5,996,48.1,30.1,100.1,8.6,4,,2011-10-25T07:40:55,2011-10-25T17:47:28,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-26,12,8,9.9,12,6.6,9.2,8.2,89.1,4.001,100,12.5,rain,0,0,,18.3,179.7,1004.4,50.2,33.4,65.1,5.6,3,,2011-10-26T07:42:40,2011-10-26T17:45:30,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-27,13.8,11.6,12.5,13.8,11.6,12.5,10.6,88.6,1,100,16.67,rain,0,0,,16,125.2,1007.4,77.2,23.8,29.6,2.6,1,,2011-10-27T07:44:26,2011-10-27T17:43:33,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-28,15.8,10.3,12.9,15.8,10.3,12.9,9.9,82.6,0.509,100,4.17,rain,0,0,,11.9,44.7,1020.9,52.7,14.5,76.5,6.5,3,,2011-10-28T07:46:11,2011-10-28T17:41:38,0.05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-29,16.6,12.1,13.9,16.6,12.1,13.9,10.6,81.6,0,0,0,,0,0,,26.6,206.3,1020.4,57.5,20.5,70,6.2,3,,2011-10-29T07:47:56,2011-10-29T17:39:44,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-30,16.8,14.1,15.5,16.8,14.1,15.5,13.4,87.7,0.001,100,4.17,rain,0,0,,23.4,207.1,1018.2,87.1,19.1,68.1,6.2,3,,2011-10-30T06:49:42,2011-10-30T16:37:51,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-10-31,16.6,13.1,15.1,16.6,13.1,15.1,12.5,85.1,0.001,100,4.17,rain,0,0,,19.5,173.1,1013.2,69,22.2,77.8,6.7,4,,2011-10-31T06:51:28,2011-10-31T16:36:00,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-01,16.1,10.1,13.2,16.1,10.1,13.2,10.2,82.6,1.006,100,8.33,rain,0,0,,18.5,209.4,1009.5,43,30.3,88,7.7,4,,2011-11-01T06:53:14,2011-11-01T16:34:10,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-02,15.6,9.5,12.7,15.6,8.3,12.6,10.5,86.7,0.002,100,4.17,rain,0,0,,27.3,132.8,1004.7,69.9,22.5,88.4,7.6,4,,2011-11-02T06:55:00,2011-11-02T16:32:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-03,17.8,12.6,15.6,17.8,12.6,15.6,13.5,88,5.599,100,16.67,rain,0,0,50,24,153.5,993.3,63.4,20,33.3,2.9,3,,2011-11-03T06:56:46,2011-11-03T16:30:35,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-04,16,11.8,13.7,16,11.8,13.7,12.2,91.1,15.226,100,12.5,rain,0,0,,17.8,177.4,995.5,54.7,20.1,66,5.8,4,,2011-11-04T06:58:33,2011-11-04T16:28:50,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-05,14.1,10.6,12.6,14.1,10.6,12.6,11.2,91.5,0.001,100,4.17,rain,0,0,,19.5,349,1007.5,83,5.2,48.2,4.2,2,,2011-11-05T07:00:19,2011-11-05T16:27:07,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-06,12.1,9.8,11.1,12.1,7.4,10.8,7.5,78.8,0,0,0,,0,0,,22.5,8.6,1022.1,83.9,20.8,39.2,3.2,2,,2011-11-06T07:02:05,2011-11-06T16:25:25,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-07,13.3,10.3,11.7,13.3,10.3,11.7,9.7,87.9,0,0,0,,0,0,,18.8,27.1,1020.9,78.2,8.4,57.8,5,3,,2011-11-07T07:03:51,2011-11-07T16:23:45,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-08,11.5,9.6,10.6,11.5,7.9,10.4,9.3,91.8,0.803,100,16.67,rain,0,0,,12.3,98.4,1014.6,54.3,5.4,24.7,2,1,,2011-11-08T07:05:37,2011-11-08T16:22:07,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-09,15.3,10.3,12,15.3,10.3,12,10.2,89.1,0.998,100,8.33,rain,0,0,,16.9,142,1015.5,51.1,14.4,73.3,6.2,3,,2011-11-09T07:07:22,2011-11-09T16:20:31,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-10,14,10.3,12,14,10.3,12,10.6,91.7,0.298,100,4.17,rain,0,0,,12.2,91.6,1017.3,55.6,8.5,47.7,4.1,2,,2011-11-10T07:09:08,2011-11-10T16:18:57,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-11,12.3,9.1,10.3,12.3,6.9,9.6,9.5,94.6,0.299,100,4.17,rain,0,0,,19.8,123.6,1016,82.1,4.2,48.9,4.2,2,,2011-11-11T07:10:53,2011-11-11T16:17:25,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-12,15.8,11.8,13.7,15.8,11.8,13.7,12.3,91.3,0.007,100,8.33,rain,0,0,,16.8,121.9,1024.7,78.8,6.3,69.6,6,3,,2011-11-12T07:12:38,2011-11-12T16:15:55,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-13,15.6,10.6,12.4,15.6,10.6,12.4,10.7,89.5,0.298,100,4.17,rain,0,0,,16.9,86.4,1027.6,72,8.5,73.9,6.5,3,,2011-11-13T07:14:22,2011-11-13T16:14:27,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-14,10.3,8.3,9.4,10.3,6.3,8.5,8.6,94.5,0.298,100,4.17,rain,0,0,,15.3,88.9,1023.3,95.3,3.9,49.4,4.2,2,,2011-11-14T07:16:06,2011-11-14T16:13:02,0.63,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-15,11.8,6.1,9.2,11.8,3.8,8,6.8,85.3,0,0,0,,0,0,,17.2,75.8,1018.5,55.4,5.8,74,6.3,3,,2011-11-15T07:17:50,2011-11-15T16:11:38,0.66,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-16,8.5,5.3,6.8,7.3,3.2,5.2,5.6,92,0.001,100,4.17,rain,0,0,,13.8,114.3,1017.4,82.4,4.3,36.4,3.1,2,,2011-11-16T07:19:33,2011-11-16T16:10:17,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-17,14.8,8.4,11,14.8,7.2,10.5,9,88.1,0,0,0,,0,0,,20.6,188.1,1018.3,40.6,16.9,66.3,5.7,3,,2011-11-17T07:21:15,2011-11-17T16:08:58,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-18,15.3,9,11.5,15.3,7.4,10.9,9.3,86.9,0,0,0,,0,0,,18.6,165.5,1017.9,73.1,23.1,55.7,4.9,3,,2011-11-18T07:22:57,2011-11-18T16:07:42,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-19,13.3,8.1,9.8,13.3,6.9,9,8.6,92.2,0.3,100,4.17,rain,0,0,,11.5,105.1,1016.8,11.5,8.5,66.3,5.6,3,,2011-11-19T07:24:37,2011-11-19T16:06:28,0.8,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-20,10.1,5.1,7.7,10.1,3.9,7.3,7.1,96.7,0.002,100,4.17,rain,0,0,,6.2,54.6,1018.8,52.9,3.6,63.4,5.5,3,,2011-11-20T07:26:17,2011-11-20T16:05:16,0.83,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-21,11.1,7.5,9.3,11.1,6.6,8.4,8.5,95,0.3,100,4.17,rain,0,0,,13.7,94,1015,76.3,4,20.9,1.8,1,,2011-11-21T07:27:56,2011-11-21T16:04:07,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-22,13.3,9.8,11.2,13.3,9,11.1,10,92.6,0.798,100,12.5,rain,0,0,,10.4,357.6,1018.4,81.6,3.9,30.9,2.7,2,,2011-11-22T07:29:35,2011-11-22T16:03:01,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-23,10.6,4.5,7.8,10.6,3.2,7,6.5,91.9,0.001,100,4.17,rain,0,0,,12.4,223,1027.3,74,10.3,51.3,4.4,3,,2011-11-23T07:31:12,2011-11-23T16:01:57,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-24,13.1,9,10.6,13.1,7.1,9.9,8.7,88.6,0.001,100,4.17,rain,0,0,,22.7,201,1027.3,71,17.6,36.9,3.3,2,,2011-11-24T07:32:47,2011-11-24T16:00:56,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-25,13.3,7.6,11.1,13.3,4.8,10.5,7.4,78.9,0.997,100,8.33,rain,0,0,,28.8,241,1024.6,60.8,24.4,60.7,5.1,3,,2011-11-25T07:34:22,2011-11-25T15:59:58,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-26,13.1,7,10.3,13.1,4.5,9.3,7.1,80.8,0,0,0,,0,0,50,35.5,233.6,1026,77.4,28.1,27.8,2.4,2,,2011-11-26T07:35:55,2011-11-26T15:59:03,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-27,14.1,5.1,11.2,14.1,4,10.9,6,70.8,0.001,100,4.17,rain,0,0,59.4,34.5,255.4,1021.3,42.2,33.7,54.2,4.8,3,,2011-11-27T07:37:27,2011-11-27T15:58:10,0.07,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-28,13,1.6,7,13,1.6,6.7,4.7,86.2,0.298,100,4.17,rain,0,0,,20.1,179.7,1022.8,61.9,17.5,52.2,4.5,3,,2011-11-28T07:38:58,2011-11-28T15:57:21,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-29,13.8,6.8,12,13.8,4.1,11.5,8.8,80.9,0.507,100,12.5,rain,0,0,66.6,37.8,211,1009.7,67.5,30.8,32.1,2.8,2,,2011-11-29T07:40:27,2011-11-29T15:56:34,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-11-30,12.1,6.6,9.3,12.1,4,8.2,5.4,76.9,0.498,100,8.33,rain,0,0,46.4,25.1,200,1019.5,52.8,27.4,47.4,4,2,,2011-11-30T07:41:54,2011-11-30T15:55:51,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-12-01,12.5,6.1,10,12.5,4.7,9.9,6.9,81.2,0.326,100,16.67,rain,0,0,61.2,30,228.1,1007.2,59.6,24.1,16.8,1.4,1,,2011-12-01T07:43:19,2011-12-01T15:55:10,0.2,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-12-02,8.1,3,6,5.7,1.3,3.9,3.9,86.8,1.121,100,12.5,rain,0,0,,24.4,229.2,1012.3,42.9,20.4,34.4,2.9,2,,2011-12-02T07:44:43,2011-12-02T15:54:33,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-12-03,11.8,8.1,10.4,11.8,5,9.6,6.7,79,0.508,100,12.5,rain,0,0,,30.8,242.5,1003.7,55.6,25.7,46.1,4.1,3,,2011-12-03T07:46:05,2011-12-03T15:53:59,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-12-04,9.6,4.8,8,7.4,1.4,5.3,5.1,82,0.003,100,4.17,rain,0,0,,21.9,252.4,1001.3,59.4,36.8,12.3,1.3,0,,2011-12-04T07:47:25,2011-12-04T15:53:28,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-12-05,7.3,3,4.8,3.6,-1.1,0.8,1,77,0.3,100,4.17,rain,0,0,,28.9,253.6,1006.2,24.8,41.4,30.9,2.7,2,,2011-12-05T07:48:42,2011-12-05T15:53:00,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-12-06,7.1,2.6,5,4,-1.7,1.4,2.3,83.1,0.001,100,4.17,rain,0,0,,21.7,240.6,1007.5,64,37.9,28,2.4,2,,2011-12-06T07:49:58,2011-12-06T15:52:36,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-12-07,9.3,5,7.7,5.7,1.4,4.1,1.9,67.8,1.988,100,8.33,rain,0,0,63.1,36.2,262.2,1009,34.4,36,46.2,4,2,,2011-12-07T07:51:11,2011-12-07T15:52:14,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-12-08,13.1,4.3,9.3,13.1,0.7,7.6,6.1,80.6,0.002,100,4.17,rain,0,0,71.8,43.6,232.6,1011,76.4,25,11.5,1.1,1,,2011-12-08T07:52:22,2011-12-08T15:51:57,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2011-12-09,7.8,2.3,5.5,4.2,-1.5,1.9,0.7,71.2,1.007,100,4.17,rain,0,0,,26.2,253.5,1010.8,18,33.4,49.4,4.3,2,,2011-12-09T07:53:31,2011-12-09T15:51:42,0.46,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
