Revenue,InvoiceDate
5.04,2010-12-08 09:53:00.000000000
356.91,2010-12-08 09:56:00.000000000
24.59,2010-12-08 10:05:00.000000000
253.24,2010-12-08 10:11:00.000000000
304.2,2010-12-08 10:11:00.000000000
99.6,2010-12-08 10:13:00.000000000
365.4,2010-12-08 10:14:00.000000000
204.87,2010-12-08 10:21:00.000000000
225.0,2010-12-08 10:21:00.000000000
0.0,2010-12-08 10:26:00.000000000
702.1,2010-12-08 10:35:00.000000000
301.52,2010-12-08 10:36:00.000000000
329.36,2010-12-08 10:38:00.000000000
310.57,2010-12-08 10:39:00.000000000
671.21,2010-12-08 10:40:00.000000000
158.25,2010-12-08 10:46:00.000000000
468.68,2010-12-08 10:51:00.000000000
309.0,2010-12-08 10:51:00.000000000
303.86,2010-12-08 10:53:00.000000000
287.08,2010-12-08 11:02:00.000000000
151.95,2010-12-08 11:02:00.000000000
38.8,2010-12-08 11:04:00.000000000
157.6,2010-12-08 11:16:00.000000000
411.44,2010-12-08 11:31:00.000000000
314.1,2010-12-08 11:38:00.000000000
105.72,2010-12-08 11:41:00.000000000
203.64000000000001,2010-12-08 11:42:00.000000000
307.82000000000005,2010-12-08 11:42:00.000000000
19.799999999999997,2010-12-08 11:43:00.000000000
569.4,2010-12-08 12:01:00.000000000
145.93,2010-12-08 12:06:00.000000000
215.88,2010-12-08 12:08:00.000000000
651.6,2010-12-08 12:08:00.000000000
350.4,2010-12-08 12:09:00.000000000
39.0,2010-12-08 12:11:00.000000000
205.64000000000001,2010-12-08 12:17:00.000000000
295.66,2010-12-08 12:24:00.000000000
450.92,2010-12-08 12:29:00.000000000
316.46,2010-12-08 12:35:00.000000000
382.27,2010-12-08 12:36:00.000000000
281.0,2010-12-08 12:40:00.000000000
910.14,2010-12-08 12:41:00.000000000
127.05000000000001,2010-12-08 12:45:00.000000000
513.6,2010-12-08 12:46:00.000000000
623.4200000000001,2010-12-08 12:49:00.000000000
147.39999999999998,2010-12-08 12:51:00.000000000
148.23000000000002,2010-12-08 12:56:00.000000000
2746.75,2010-12-08 12:57:00.000000000
414.43,2010-12-08 13:00:59.999999744
312.90000000000003,2010-12-08 13:03:00.000000256
405.16,2010-12-08 13:03:00.000000000
142.95,2010-12-08 13:07:00.000000000
69.78999999999999,2010-12-08 13:08:00.000000000
403.25,2010-12-08 13:08:00.000000000
692.94,2010-12-08 13:11:00.000000256
89.5,2010-12-08 13:14:00.000000000
130.64,2010-12-08 13:17:00.000000000
372.96999999999997,2010-12-08 13:21:00.000000000
251.09,2010-12-08 13:23:00.000000000
118.3,2010-12-08 13:28:00.000000000
23.85,2010-12-08 13:30:00.000000000
268.86,2010-12-08 13:30:00.000000000
376.30000000000007,2010-12-08 13:38:00.000000000
300.7,2010-12-08 13:48:59.999999744
129.75,2010-12-08 13:51:00.000000000
168.6,2010-12-08 13:53:00.000000000
397.6,2010-12-08 13:55:00.000000000
566.95,2010-12-08 14:22:00.000000000
6073.71,2010-12-08 14:25:00.000000000
222.5,2010-12-08 14:36:00.000000000
272.34000000000003,2010-12-08 14:38:00.000000000
478.89,2010-12-08 14:43:00.000000256
525.8,2010-12-08 14:46:00.000000000
197.8,2010-12-08 14:46:00.000000000
106.77000000000001,2010-12-08 14:50:00.000000000
590.0,2010-12-08 14:53:00.000000000
103.67999999999999,2010-12-08 14:58:00.000000000
313.72,2010-12-08 14:59:00.000000000
12.87,2010-12-08 15:02:00.000000000
305.45,2010-12-08 15:03:00.000000256
320.0,2010-12-08 15:10:00.000000000
159.51,2010-12-08 15:12:00.000000000
171.15,2010-12-08 15:16:00.000000000
190.34,2010-12-08 15:17:00.000000000
71.4,2010-12-08 15:23:00.000000000
201.60000000000002,2010-12-08 15:25:00.000000000
180.4,2010-12-08 15:33:00.000000000
180.0,2010-12-08 15:35:00.000000000
75.0,2010-12-08 15:35:00.000000000
318.84,2010-12-08 15:38:00.000000000
356.4,2010-12-08 15:39:00.000000000
2671.27,2010-12-08 15:56:00.000000000
154.8,2010-12-08 15:58:00.000000000
263.25,2010-12-08 15:59:00.000000000
24.95,2010-12-08 16:06:00.000000000
670.55,2010-12-08 16:11:00.000000000
120.65,2010-12-08 16:18:00.000000000
111.53,2010-12-08 16:21:00.000000000
5.95,2010-12-08 16:29:00.000000000
336.94,2010-12-08 16:34:00.000000000
237.95,2010-12-08 16:34:00.000000000
676.1,2010-12-08 16:45:00.000000000
307.25,2010-12-08 16:48:00.000000000
0.0,2010-12-08 17:08:00.000000000
167.09,2010-12-08 17:20:00.000000000
0.0,2010-12-08 18:07:00.000000000
0.0,2010-12-08 18:07:00.000000000
0.0,2010-12-08 18:07:00.000000000
0.0,2010-12-08 18:08:00.000000000
0.0,2010-12-08 18:08:00.000000000
0.0,2010-12-08 18:08:00.000000000
0.0,2010-12-08 18:09:00.000000000
213.3,2010-12-09 08:34:00.000000000
365.8,2010-12-09 09:14:00.000000000
956.5,2010-12-09 09:23:00.000000000
141.95,2010-12-09 09:25:00.000000000
63.0,2010-12-09 09:27:00.000000000
525.93,2010-12-09 09:30:00.000000000
258.75,2010-12-09 09:34:00.000000000
209.3,2010-12-09 09:49:00.000000000
1485.72,2010-12-09 10:00:00.000000000
524.35,2010-12-09 10:04:00.000000000
670.48,2010-12-09 10:04:00.000000000
100.19999999999999,2010-12-09 10:04:00.000000000
88.8,2010-12-09 10:05:00.000000000
429.24,2010-12-09 10:30:00.000000000
258.95,2010-12-09 10:33:00.000000000
364.4,2010-12-09 10:42:00.000000000
382.66,2010-12-09 10:45:00.000000000
309.4,2010-12-09 10:48:00.000000000
371.7,2010-12-09 11:28:00.000000000
308.28000000000003,2010-12-09 11:30:00.000000000
1335.2,2010-12-09 11:35:00.000000000
0.0,2010-12-09 11:44:00.000000000
101.9,2010-12-09 11:44:00.000000000
0.0,2010-12-09 11:45:00.000000000
0.0,2010-12-09 12:11:00.000000000
832.8,2010-12-09 12:12:00.000000000
163.2,2010-12-09 12:13:00.000000000
174.4,2010-12-09 12:16:00.000000000
226.79999999999998,2010-12-09 12:20:00.000000000
257.22,2010-12-09 12:24:00.000000000
224.38,2010-12-09 12:32:00.000000000
114.79,2010-12-09 12:37:00.000000000
656.7,2010-12-09 12:49:00.000000000
224.07,2010-12-09 12:49:00.000000000
174.4,2010-12-09 12:59:00.000000000
372.09,2010-12-09 13:03:00.000000000
0.0,2010-12-09 13:04:00.000000000
112.6,2010-12-09 13:05:00.000000000
0.0,2010-12-09 13:07:00.000000000
0.0,2010-12-09 13:07:00.000000000
325.76,2010-12-09 13:08:00.000000000
0.0,2010-12-09 13:09:00.000000000
0.0,2010-12-09 13:10:00.000000000
0.0,2010-12-09 13:10:00.000000000
21.299999999999997,2010-12-09 13:11:00.000000000
0.0,2010-12-09 13:11:00.000000000
0.0,2010-12-09 13:12:00.000000000
0.0,2010-12-09 13:13:00.000000000
181.0,2010-12-09 13:14:00.000000000
18.4,2010-12-09 13:21:00.000000000
15.9,2010-12-09 13:22:00.000000000
205.35,2010-12-09 13:24:00.000000000
1571.32,2010-12-09 13:34:00.000000000
0.0,2010-12-09 13:34:00.000000000
0.0,2010-12-09 13:34:00.000000000
249.65,2010-12-09 13:34:00.000000000
316.82,2010-12-09 13:38:00.000000000
0.0,2010-12-09 13:38:00.000000000
5.85,2010-12-09 13:39:00.000000000
0.0,2010-12-09 13:39:00.000000000
1914.2400000000002,2010-12-09 13:44:00.000000000
111.75,2010-12-09 13:47:00.000000000
428.6,2010-12-09 13:57:00.000000000
165.65,2010-12-09 13:59:00.000000000
300.91999999999996,2010-12-09 14:05:00.000000000
414.88,2010-12-09 14:08:00.000000000
103.7,2010-12-09 14:08:00.000000000
7268.65,2010-12-09 14:09:00.000000000
0.0,2010-12-09 14:10:00.000000000
16.21,2010-12-09 14:10:00.000000000
0.0,2010-12-09 14:11:00.000000000
272.36,2010-12-09 14:15:00.000000000
686.15,2010-12-09 14:19:00.000000000
374.25,2010-12-09 14:25:00.000000000
394.18,2010-12-09 14:27:00.000000000
251.0,2010-12-09 14:28:00.000000000
378.53000000000003,2010-12-09 14:44:00.000000000
60.0,2010-12-09 14:44:00.000000000
0.0,2010-12-09 14:48:00.000000000
0.0,2010-12-09 14:49:00.000000000
186.03,2010-12-09 14:50:00.000000000
3.7199999999999998,2010-12-09 14:55:00.000000000
315.0,2010-12-09 14:56:00.000000000
230.10000000000002,2010-12-09 15:01:00.000000000
190.35,2010-12-09 15:16:00.000000000
72.82000000000001,2010-12-09 15:20:00.000000000
155.0,2010-12-09 15:21:00.000000000
249.86,2010-12-09 15:23:00.000000000
289.85,2010-12-09 15:29:00.000000000
685.0,2010-12-09 15:32:00.000000000
60.0,2010-12-09 15:33:00.000000000
144.5,2010-12-09 15:35:00.000000000
30.0,2010-12-09 15:46:00.000000000
218.4,2010-12-09 15:50:00.000000000
7.5,2010-12-09 15:53:00.000000000
0.0,2010-12-09 15:54:00.000000000
0.0,2010-12-09 15:55:00.000000000
0.0,2010-12-09 15:55:00.000000000
0.0,2010-12-09 15:56:00.000000000
0.0,2010-12-09 15:56:00.000000000
0.0,2010-12-09 15:56:00.000000000
0.0,2010-12-09 15:56:00.000000000
0.0,2010-12-09 15:56:00.000000000
0.0,2010-12-09 15:57:00.000000000
0.0,2010-12-09 15:57:00.000000000
0.0,2010-12-09 15:57:00.000000000
0.0,2010-12-09 15:57:00.000000000
0.0,2010-12-09 15:57:00.000000000
0.0,2010-12-09 15:58:00.000000000
0.0,2010-12-09 15:58:00.000000000
0.0,2010-12-09 15:58:00.000000000
0.0,2010-12-09 15:58:00.000000000
383.07,2010-12-09 16:08:00.000000000
402.32,2010-12-09 16:10:00.000000000
15.0,2010-12-09 16:11:00.000000000
2215.27,2010-12-09 16:26:00.000000000
2446.16,2010-12-09 16:27:00.000000000
441.6,2010-12-09 16:28:00.000000000
3091.82,2010-12-09 16:31:00.000000000
294.01,2010-12-09 16:35:00.000000000
182.01999999999998,2010-12-09 16:52:00.000000000
620.35,2010-12-09 16:53:00.000000000
119.65,2010-12-09 16:57:00.000000000
0.0,2010-12-09 17:17:00.000000000
0.0,2010-12-09 17:17:00.000000000
0.0,2010-12-09 17:18:00.000000000
0.0,2010-12-09 17:25:00.000000000
0.0,2010-12-09 17:25:00.000000000
257.95,2010-12-09 17:27:00.000000000
185.82,2010-12-09 17:34:00.000000000
119.45,2010-12-09 18:09:00.000000000
298.95,2010-12-09 18:58:00.000000000
318.7,2010-12-09 19:23:00.000000256
93.45,2010-12-09 19:28:00.000000000
317.59000000000003,2010-12-09 19:32:00.000000000
300.64,2010-12-09 20:01:00.000000000
370.80000000000007,2010-12-10 09:33:00.000000000
0.0,2010-12-10 09:35:00.000000000
402.0,2010-12-10 09:48:00.000000000
6272.01,2010-12-10 09:51:00.000000000
157.9,2010-12-10 09:51:00.000000000
17.700000000000003,2010-12-10 09:52:00.000000000
369.09999999999997,2010-12-10 09:53:00.000000000
151.5,2010-12-10 10:08:00.000000000
115.08000000000001,2010-12-10 10:18:00.000000000
651.83,2010-12-10 10:21:00.000000000
458.92,2010-12-10 10:21:00.000000000
188.98,2010-12-10 10:22:00.000000000
201.75,2010-12-10 10:26:00.000000000
218.10000000000002,2010-12-10 10:27:00.000000000
2.95,2010-12-10 10:29:00.000000000
127.9,2010-12-10 10:47:00.000000000
5375.28,2010-12-10 10:49:00.000000000
135.0,2010-12-10 10:50:00.000000000
67.5,2010-12-10 10:51:00.000000000
0.95,2010-12-10 10:52:00.000000000
337.5,2010-12-10 10:52:00.000000000
124.1,2010-12-10 10:56:00.000000000
919.8,2010-12-10 11:01:00.000000000
182.25,2010-12-10 11:01:59.999999744
95.25,2010-12-10 11:11:00.000000256
203.1,2010-12-10 11:12:00.000000000
274.73,2010-12-10 11:19:00.000000000
186.60000000000002,2010-12-10 11:21:00.000000000
428.76,2010-12-10 11:23:00.000000000
336.15999999999997,2010-12-10 11:24:00.000000000
236.92,2010-12-10 11:31:00.000000256
271.47,2010-12-10 11:33:00.000000000
111.8,2010-12-10 11:39:00.000000000
185.06,2010-12-10 11:42:00.000000000
523.86,2010-12-10 11:44:00.000000000
239.70000000000002,2010-12-10 11:47:00.000000000
254.4,2010-12-10 11:51:00.000000000
247.56,2010-12-10 12:00:00.000000000
0.0,2010-12-10 12:00:00.000000000
0.0,2010-12-10 12:09:00.000000000
139.68,2010-12-10 12:14:00.000000000
0.0,2010-12-10 12:19:00.000000000
132.65,2010-12-10 12:20:00.000000000
219.1,2010-12-10 12:29:00.000000000
300.65000000000003,2010-12-10 12:42:00.000000000
228.12,2010-12-10 12:44:00.000000000
116.89999999999999,2010-12-10 12:45:00.000000000
686.16,2010-12-10 12:48:00.000000000
612.1,2010-12-10 12:50:00.000000000
10.29,2010-12-10 12:56:00.000000000
1.9,2010-12-10 12:58:00.000000000
309.40000000000003,2010-12-10 13:06:00.000000000
202.5,2010-12-10 13:24:00.000000000
213.26,2010-12-10 13:27:00.000000000
363.24,2010-12-10 13:29:00.000000000
114.45000000000002,2010-12-10 13:32:00.000000000
25.799999999999997,2010-12-10 13:44:00.000000000
272.82,2010-12-10 13:48:00.000000000
1136.3200000000002,2010-12-10 13:50:00.000000000
401.92,2010-12-10 13:58:00.000000000
39.949999999999996,2010-12-10 14:04:00.000000000
385.58000000000004,2010-12-10 14:29:00.000000000
106.4,2010-12-10 14:45:00.000000000
756.45,2010-12-10 14:53:00.000000000
317.5,2010-12-10 14:54:00.000000000
0.0,2010-12-10 14:59:00.000000000
6602.3099999999995,2010-12-10 14:59:00.000000000
12633.67,2010-12-10 15:17:00.000000000
173.7,2010-12-10 15:21:00.000000000
3762.66,2010-12-10 15:31:00.000000000
2157.64,2010-12-10 15:45:00.000000000
9.9,2010-12-10 15:49:00.000000000
966.62,2010-12-10 15:56:00.000000000
21.7,2010-12-10 16:09:00.000000000
0.0,2010-12-10 16:29:00.000000000
0.0,2010-12-10 16:29:00.000000000
158.0,2010-12-10 16:36:00.000000000
156.65,2010-12-10 17:14:00.000000000
102.35000000000001,2010-12-10 17:26:00.000000000
338.6,2010-12-12 10:11:00.000000000
275.3,2010-12-12 10:47:00.000000000
664.01,2010-12-12 10:48:00.000000000
147.09,2010-12-12 10:57:00.000000000
283.28000000000003,2010-12-12 11:06:00.000000000
550.5,2010-12-12 11:06:00.000000000
350.24,2010-12-12 11:07:00.000000000
193.22,2010-12-12 11:17:00.000000000
346.90000000000003,2010-12-12 11:26:00.000000000
212.6,2010-12-12 11:26:00.000000256
214.24,2010-12-12 11:37:00.000000000
324.22,2010-12-12 11:46:00.000000000
126.28,2010-12-12 11:49:00.000000000
106.75,2010-12-12 11:54:00.000000000
172.71,2010-12-12 12:00:00.000000000
170.91,2010-12-12 12:01:00.000000000
293.76000000000005,2010-12-12 12:03:00.000000000
110.91,2010-12-12 12:08:00.000000000
110.1,2010-12-12 12:18:00.000000000
452.99,2010-12-12 12:24:00.000000000
330.92,2010-12-12 12:26:00.000000000
11.6,2010-12-12 12:34:00.000000000
177.66,2010-12-12 12:35:00.000000000
212.08,2010-12-12 12:41:00.000000000
168.36,2010-12-12 12:44:00.000000000
388.65,2010-12-12 12:46:00.000000000
11.9,2010-12-12 12:51:00.000000000
513.64,2010-12-12 12:56:00.000000000
168.15,2010-12-12 13:01:00.000000000
767.37,2010-12-12 13:26:00.000000000
863.39,2010-12-12 13:32:00.000000256
122.7,2010-12-12 13:37:00.000000000
169.47,2010-12-12 13:47:00.000000000
214.74,2010-12-12 13:56:00.000000000
135.39999999999998,2010-12-12 14:03:00.000000000
179.1,2010-12-12 14:21:00.000000000
835.95,2010-12-12 14:27:00.000000000
1393.56,2010-12-12 14:43:00.000000000
204.0,2010-12-12 14:49:00.000000000
320.28,2010-12-12 16:05:00.000000000
1050.35,2010-12-12 16:14:00.000000000
31.3,2010-12-12 16:20:00.000000000
23.3,2010-12-12 16:21:00.000000000
339.40000000000003,2010-12-13 09:02:00.000000000
539.2,2010-12-13 09:09:00.000000000
384.55,2010-12-13 09:29:00.000000000
5344.98,2010-12-13 09:35:00.000000000
1206.72,2010-12-13 09:49:00.000000000
418.92,2010-12-13 09:52:00.000000000
103.5,2010-12-13 09:57:00.000000000
777.5600000000001,2010-12-13 10:24:00.000000000
318.85,2010-12-13 10:31:00.000000000
357.61,2010-12-13 10:31:00.000000000
40.8,2010-12-13 10:36:00.000000000
127.0,2010-12-13 10:39:00.000000000
347.71,2010-12-13 10:41:00.000000000
540.95,2010-12-13 10:46:00.000000000
27.8,2010-12-13 10:52:00.000000000
309.71999999999997,2010-12-13 10:58:00.000000000
1.9,2010-12-13 11:11:00.000000000
4909.89,2010-12-13 11:21:00.000000000
302.1,2010-12-13 11:23:00.000000000
166.22,2010-12-13 11:29:00.000000000
310.8,2010-12-13 11:44:00.000000000
230.1,2010-12-13 11:47:00.000000256
476.76,2010-12-13 11:51:00.000000000
218.1,2010-12-13 11:57:00.000000000
168.0,2010-12-13 12:10:00.000000000
171.04,2010-12-13 12:26:00.000000000
1121.92,2010-12-13 12:50:00.000000000
767.6,2010-12-13 12:57:00.000000000
14.44,2010-12-13 12:59:00.000000000
223.48,2010-12-13 13:10:00.000000000
1167.41,2010-12-13 13:25:00.000000000
689.04,2010-12-13 13:27:00.000000000
129.57,2010-12-13 13:28:00.000000000
491.24,2010-12-13 13:28:00.000000000
250.04,2010-12-13 13:32:00.000000000
676.54,2010-12-13 13:50:00.000000000
244.19,2010-12-13 13:52:00.000000000
232.01,2010-12-13 14:16:00.000000000
243.0,2010-12-13 14:24:00.000000000
145.0,2010-12-13 14:32:00.000000000
1485.78,2010-12-13 14:36:00.000000000
310.74,2010-12-13 14:52:00.000000000
346.14,2010-12-13 14:55:00.000000000
760.32,2010-12-13 14:56:00.000000000
14.149999999999999,2010-12-13 15:03:00.000000000
280.94,2010-12-13 15:07:00.000000000
476.96,2010-12-13 15:12:00.000000000
1247.64,2010-12-13 15:12:00.000000000
91.9,2010-12-13 15:13:00.000000000
109.71000000000001,2010-12-13 15:16:00.000000000
97.63,2010-12-13 15:20:00.000000000
201.4,2010-12-13 15:26:00.000000000
125.2,2010-12-13 15:34:00.000000000
585.53,2010-12-13 15:36:00.000000000
1228.4,2010-12-13 15:37:00.000000000
309.05,2010-12-13 15:42:00.000000000
1822.88,2010-12-13 15:44:00.000000000
38.1,2010-12-13 15:45:00.000000000
1695.1200000000001,2010-12-13 15:46:00.000000000
177.35,2010-12-13 15:56:00.000000000
12.850000000000001,2010-12-13 15:57:00.000000000
1.9,2010-12-13 16:01:00.000000000
110.7,2010-12-13 16:17:00.000000000
0.95,2010-12-13 16:18:00.000000000
365.55,2010-12-13 16:38:00.000000000
67.72,2010-12-13 16:46:00.000000000
150.68,2010-12-13 17:03:00.000000000
462.3,2010-12-13 17:40:00.000000000
15.0,2010-12-14 09:39:00.000000000
650.1,2010-12-14 09:50:00.000000000
148.36,2010-12-14 09:50:00.000000000
300.92,2010-12-14 09:52:00.000000000
102.0,2010-12-14 10:18:00.000000000
312.4,2010-12-14 10:34:00.000000000
167.85999999999999,2010-12-14 10:38:00.000000000
365.27,2010-12-14 10:43:00.000000000
151.66,2010-12-14 10:46:00.000000000
198.95000000000002,2010-12-14 10:48:00.000000000
275.45,2010-12-14 11:01:00.000000000
325.22,2010-12-14 11:03:00.000000000
17.4,2010-12-14 11:04:00.000000000
60.0,2010-12-14 11:10:00.000000000
11.8,2010-12-14 11:11:00.000000000
307.39,2010-12-14 11:12:00.000000000
2.95,2010-12-14 11:12:00.000000000
215.32,2010-12-14 11:26:00.000000256
134.64999999999998,2010-12-14 11:29:00.000000000
39.45,2010-12-14 11:37:00.000000000
976.7,2010-12-14 11:38:00.000000000
206.0,2010-12-14 11:39:00.000000000
293.85,2010-12-14 11:42:00.000000000
304.5,2010-12-14 11:43:00.000000000
10.5,2010-12-14 11:44:00.000000000
706.25,2010-12-14 11:47:59.999999744
193.9,2010-12-14 11:51:00.000000000
337.98,2010-12-14 11:51:00.000000000
252.62,2010-12-14 12:06:00.000000000
632.52,2010-12-14 12:11:00.000000000
306.52,2010-12-14 12:17:00.000000000
140.4,2010-12-14 12:18:00.000000000
710.0,2010-12-14 12:22:00.000000000
74.25,2010-12-14 12:25:00.000000000
324.72,2010-12-14 12:30:00.000000000
179.87,2010-12-14 12:30:00.000000000
479.35,2010-12-14 12:35:00.000000256
301.2,2010-12-14 12:38:00.000000000
2594.7599999999998,2010-12-14 12:59:00.000000000
231.84,2010-12-14 13:00:00.000000000
326.4,2010-12-14 13:00:00.000000000
146.46,2010-12-14 13:01:00.000000000
337.59999999999997,2010-12-14 13:02:00.000000000
413.79,2010-12-14 13:03:00.000000000
234.85999999999999,2010-12-14 13:09:00.000000000
0.0,2010-12-14 13:10:00.000000000
305.79,2010-12-14 13:10:00.000000000
170.55,2010-12-14 13:11:00.000000000
154.05,2010-12-14 13:18:00.000000000
1194.52,2010-12-14 13:19:00.000000000
92.82,2010-12-14 13:19:00.000000000
11.0,2010-12-14 13:22:00.000000000
875.18,2010-12-14 13:31:00.000000000
147.35,2010-12-14 13:31:00.000000000
310.85,2010-12-14 13:32:00.000000000
198.07,2010-12-14 13:33:00.000000000
214.77,2010-12-14 13:35:00.000000000
357.1,2010-12-14 13:44:00.000000000
488.09,2010-12-14 13:50:00.000000000
293.4,2010-12-14 13:51:00.000000000
152.4,2010-12-14 13:58:00.000000000
951.24,2010-12-14 13:58:00.000000000
658.2,2010-12-14 13:59:00.000000000
115.35,2010-12-14 14:02:00.000000000
0.0,2010-12-14 14:04:00.000000000
149.5,2010-12-14 14:11:00.000000000
341.65999999999997,2010-12-14 14:15:00.000000000
360.06,2010-12-14 14:26:00.000000000
91.15,2010-12-14 14:37:00.000000000
647.99,2010-12-14 14:40:00.000000000
3.75,2010-12-14 14:41:00.000000000
824.02,2010-12-14 14:42:00.000000000
61.05,2010-12-14 14:50:00.000000000
85.75,2010-12-14 14:54:00.000000000
476.70000000000005,2010-12-14 15:02:00.000000000
304.90000000000003,2010-12-14 15:13:00.000000000
0.0,2010-12-14 15:13:00.000000000
307.8,2010-12-14 15:18:00.000000000
12681.58,2010-12-14 15:29:00.000000000
267.0,2010-12-14 15:43:00.000000000
338.98,2010-12-14 15:50:00.000000000
638.74,2010-12-14 15:52:00.000000000
718.3499999999999,2010-12-14 15:54:00.000000000
1308.63,2010-12-14 15:56:00.000000000
518.73,2010-12-14 15:56:00.000000000
20.25,2010-12-14 15:58:00.000000000
411.4,2010-12-14 16:07:00.000000000
125.56,2010-12-14 16:23:00.000000000
362.79,2010-12-14 16:39:00.000000000
17.4,2010-12-14 16:53:00.000000000
202.45,2010-12-14 17:22:00.000000000
247.38,2010-12-15 09:07:00.000000256
302.78,2010-12-15 09:09:00.000000000
123.1,2010-12-15 09:49:00.000000000
366.77,2010-12-15 09:51:00.000000000
238.65,2010-12-15 09:58:00.000000000
306.18,2010-12-15 10:04:00.000000000
501.01,2010-12-15 10:17:00.000000000
303.15000000000003,2010-12-15 10:31:00.000000256
0.0,2010-12-15 10:31:00.000000000
202.79999999999998,2010-12-15 10:40:00.000000000
346.79999999999995,2010-12-15 10:41:00.000000000
97.5,2010-12-15 10:48:00.000000000
